,Effectiveness,HP_diff,Attack_diff,Defense_diff,Sp.Atk_diff,Sp.Def_diff,Speed_diff,F_Legendary,S_Legendary,First Won
39043,1.0,-15,0,-50,5,-100,25,0,0,1
39044,1.0,5,7,8,-25,5,40,0,0,1
39045,1.0,-13,-35,20,70,35,65,0,0,1
39046,1.0,-41,-24,-60,-1,-10,-14,0,0,0
39047,1.0,-32,-25,-31,-5,-61,-1,0,0,0
39048,1.0,33,-14,12,51,-45,-2,0,0,0
39049,1.0,-31,-17,-28,7,-15,30,0,0,1
39050,0.5,-120,-42,-2,-44,-4,0,0,0,0
39051,1.0,-30,-40,-80,-80,-20,-5,0,0,0
39052,0.5,-5,-11,-15,-75,-15,-34,0,1,0
39053,1.0,-23,-46,-5,-1,20,0,0,0,0
39054,1.0,-35,-31,25,-11,5,-14,0,0,0
39055,0.0,-10,10,48,10,48,89,1,0,0
39056,1.0,61,89,20,2,65,48,1,0,1
39057,1.0,-40,-10,10,-55,-65,-15,0,0,0
39058,1.0,20,85,10,70,10,-5,0,0,0
39059,1.0,32,70,55,5,-10,-32,0,0,0
39060,1.0,10,-15,-20,5,-20,27,0,0,1
39061,2.0,80,17,-13,17,-13,-4,0,0,0
39062,1.0,-10,45,10,-30,-30,-55,0,0,0
39063,1.0,-13,39,-26,-56,4,-5,0,0,0
39064,1.0,-45,55,-59,120,-80,69,1,0,1
39065,1.0,-42,-43,-64,-20,-64,27,0,0,1
39066,0.0,-10,-8,-13,-25,-15,-24,0,1,0
39067,1.0,0,-5,15,-55,10,40,0,0,1
39068,1.0,-15,-5,0,15,-20,5,0,0,1
39069,2.0,16,-29,17,26,27,-62,0,0,0
39070,2.0,-15,-7,-10,14,23,-36,0,0,0
39071,2.0,-30,-45,-55,15,-15,25,0,0,1
39072,0.5,-66,-30,-55,-119,-45,-60,0,1,0
39073,1.0,-45,-35,50,-65,0,-20,0,0,0
39074,1.0,-5,10,15,-45,-35,-45,0,0,0
39075,1.0,27,84,32,9,39,110,0,0,1
39076,0.5,9,45,0,58,2,16,1,0,1
39077,1.0,176,-43,-71,-48,24,-54,0,0,0
39078,1.0,31,-7,53,85,44,-11,0,0,0
39079,1.0,1,19,-30,41,-15,-16,0,0,0
39080,2.0,-8,-67,-175,-4,-28,34,0,0,1
39081,0.5,-5,-60,10,-10,10,20,0,0,1
39082,0.5,5,0,-125,0,-5,-15,0,0,1
39083,1.0,-35,35,-110,-70,-20,70,0,0,1
39084,1.0,-45,-46,-29,5,15,-35,0,0,0
39085,1.0,31,-29,-43,-50,-50,-58,0,0,0
39086,1.0,5,5,70,10,90,-10,0,0,0
39087,1.0,0,20,-5,4,15,17,0,0,1
39088,1.0,-11,20,-50,-2,-52,10,0,0,1
39089,2.0,15,40,-20,-30,-75,55,0,0,1
39090,0.5,9,6,3,1,11,10,0,0,1
39091,1.0,65,116,75,76,35,58,1,0,1
39092,1.0,-10,-54,0,-19,35,29,0,0,1
39093,1.0,-40,-25,-20,-15,-40,-12,0,0,0
39094,1.0,-30,-10,-30,-30,-30,-40,0,0,0
39095,0.5,15,-40,-65,75,0,60,0,0,1
39096,1.0,-30,47,32,-16,-16,-7,0,0,0
39097,0.5,25,-45,70,5,40,-65,0,0,0
39098,0.5,20,-20,30,-10,30,20,1,0,1
39099,1.0,-2,-5,-20,25,-15,-5,0,0,0
39100,1.0,2,0,55,80,45,-6,0,0,0
39101,0.5,5,30,-49,15,-29,18,0,0,1
39102,2.0,-5,-15,-33,5,-13,-53,0,0,0
39103,1.0,0,-40,5,45,75,10,0,0,1
39104,1.0,-85,50,16,5,56,-15,0,0,0
39105,1.0,-14,-19,-11,0,-11,7,0,0,0
39106,0.5,13,24,62,-7,-2,44,0,0,1
39107,1.0,-20,-30,60,-20,25,-20,0,0,0
39108,1.0,15,-10,15,75,45,-85,0,0,0
39109,1.0,-65,-54,-66,-65,-55,-80,0,0,0
39110,0.5,57,62,32,44,45,24,0,0,1
39111,0.5,-20,-43,-6,-56,-26,-70,0,0,0
39112,1.0,-5,-10,11,65,16,-12,0,0,0
39113,2.0,14,-25,20,15,30,16,1,0,1
39114,1.0,20,1,5,46,15,20,0,0,1
39115,0.5,40,75,40,10,-5,40,0,0,1
39116,0.5,-10,-25,15,15,85,1,0,0,1
39117,1.0,30,70,72,33,50,34,0,0,1
39118,1.0,-45,-9,17,-60,-18,13,0,0,1
39119,1.0,60,100,30,90,45,25,1,0,1
39120,0.5,-60,35,20,60,10,-40,0,0,0
39121,1.0,-10,-7,-47,-99,-49,-20,0,0,0
39122,2.0,-30,-24,80,-35,-40,-21,0,0,0
39123,0.0,21,14,10,11,0,49,0,0,0
39124,1.0,6,-4,-1,-26,-21,6,0,0,1
39125,1.0,25,65,45,35,50,85,0,0,1
39126,1.0,-30,-20,-35,-25,-40,-35,0,1,0
39127,1.0,2,5,-10,25,-5,24,0,0,1
39128,1.0,-10,-40,-15,-10,-20,-40,0,0,0
39129,1.0,18,4,15,20,-25,-19,0,0,0
39130,1.0,22,96,2,90,65,0,1,0,0
39131,1.0,-40,-75,-100,-30,-30,15,0,1,1
39132,1.0,0,-15,-25,-15,-35,-30,0,1,0
39133,2.0,5,1,-7,-34,20,-4,0,0,0
39134,0.0,23,-42,-63,-24,-29,14,0,0,0
39135,1.0,1,-35,-65,47,-13,26,0,0,1
39136,1.0,40,-25,-42,50,45,25,0,0,1
39137,1.0,29,130,35,58,28,25,0,0,1
39138,0.5,0,10,35,-10,-15,10,0,0,1
39139,1.0,-29,-34,-50,-73,-46,-54,0,1,0
39140,1.0,-5,-85,-70,35,-40,-40,0,0,0
39141,1.0,40,20,60,45,65,78,0,0,1
39142,1.0,8,-115,-30,-13,0,-63,0,0,0
39143,1.0,-50,-40,-35,0,0,25,0,0,1
39144,1.0,7,4,37,84,34,40,0,0,1
39145,0.5,-6,-2,-10,-2,-16,40,0,0,1
39146,2.0,-17,19,62,-62,-32,14,0,0,1
39147,1.0,-60,-45,-45,15,-5,-50,0,0,0
39148,1.0,-40,-54,-50,-20,-30,-1,0,0,0
39149,2.0,27,31,47,22,44,40,0,0,1
39150,1.0,55,35,35,70,80,30,0,0,1
39151,1.0,-25,-10,-50,10,-20,-5,0,1,0
39152,0.5,-40,-49,-41,-30,-21,19,0,0,1
39153,2.0,0,35,31,25,6,-2,0,0,0
39154,1.0,21,38,12,30,30,45,0,0,1
39155,2.0,-37,0,14,-50,-38,-44,0,0,0
39156,1.0,-10,25,35,5,10,10,0,0,1
39157,0.5,-45,-40,-156,-10,-46,5,0,1,1
39158,2.0,5,30,45,-27,-18,-20,0,0,1
39159,1.0,-62,-95,-45,-20,-35,-3,0,0,0
39160,1.0,-20,-55,-125,-45,10,-10,0,0,0
39161,1.0,-43,30,14,-30,-76,-10,0,0,0
39162,1.0,10,-10,9,43,-12,14,0,0,1
39163,2.0,-30,-132,-67,13,-57,-11,0,0,0
39164,1.0,0,0,0,30,5,9,0,0,1
39165,1.0,0,40,75,34,64,25,0,0,1
39166,1.0,-23,10,-64,-35,-64,-20,0,1,0
39167,1.0,20,-20,-48,-20,-48,-10,0,1,0
39168,2.0,-20,40,0,30,5,-5,0,0,0
39169,2.0,-40,-20,-40,-95,-65,-5,0,0,1
39170,1.0,47,130,-45,85,-5,85,1,0,1
39171,1.0,-48,63,-7,13,-27,52,0,0,1
39172,1.0,-20,-15,-45,-60,-45,-85,0,0,0
39173,1.0,2,-12,-14,-9,-27,4,0,0,1
39174,0.5,44,70,30,55,20,56,0,0,1
39175,1.0,9,4,16,-16,21,1,0,0,1
39176,1.0,10,-75,10,-45,10,45,0,0,0
39177,0.5,3,36,-26,11,-51,7,0,0,1
39178,1.0,-25,-25,15,45,30,60,1,0,1
39179,2.0,-10,12,-50,11,-50,-14,0,0,0
39180,1.0,-20,5,-20,-30,-40,10,0,0,1
39181,1.0,-10,8,110,8,100,50,1,0,1
39182,1.0,-42,20,-47,-70,-55,-42,0,0,0
39183,0.5,0,-10,-20,25,0,55,0,0,0
39184,0.5,68,57,19,28,-7,0,0,0,0
39185,0.5,-35,-38,135,-45,0,-35,0,0,0
39186,1.0,5,50,15,0,10,-15,0,0,0
39187,1.0,-59,-90,-25,-55,10,-51,0,1,0
39188,2.0,-40,-77,-30,0,15,-52,0,0,0
39189,0.5,43,38,-23,-74,-29,4,0,0,1
39190,1.0,24,15,-53,5,-43,26,0,0,0
39191,1.0,105,0,5,45,-35,-15,0,0,0
39192,1.0,-15,28,63,28,58,35,0,0,1
39193,0.5,-20,25,105,-55,-40,-65,0,1,0
39194,2.0,-64,-75,-65,25,20,19,0,0,1
39195,0.5,-36,-85,-42,-50,-89,-55,0,1,0
39196,0.5,35,-24,-25,10,10,4,0,0,1
39197,1.0,-9,-45,55,-30,-10,-46,0,1,0
39198,0.5,12,25,-5,5,-5,-22,0,0,0
39199,1.0,-80,-35,-75,-25,-65,-50,0,0,0
39200,0.5,-13,-35,-30,-25,10,35,0,0,1
39201,1.0,7,60,-15,45,-10,24,0,0,1
39202,2.0,-10,25,-5,-50,-25,-15,0,1,0
39203,1.0,-10,-90,20,-100,20,-85,0,1,0
39204,1.0,-25,10,25,-55,-50,-65,0,1,0
39205,0.5,70,-13,-30,-30,-30,-67,0,1,0
39206,1.0,-65,-25,35,-20,0,10,0,0,1
39207,1.0,-5,-60,-85,-9,-59,-8,0,0,0
39208,1.0,51,90,45,80,45,71,1,0,1
39209,2.0,40,63,-5,13,-13,-20,0,0,0
39210,2.0,-76,-60,-88,-60,-112,-40,0,1,0
39211,1.0,-5,30,-6,-15,-1,-45,0,0,0
39212,0.5,-24,-105,-35,-53,-43,-45,0,0,0
39213,0.5,61,-15,39,65,47,58,1,0,1
39214,1.0,-1,21,20,-46,-25,-29,0,0,0
39215,0.5,31,13,-13,44,-19,71,0,0,1
39216,1.0,-53,-10,-46,-10,-46,14,0,0,1
39217,1.0,10,-25,-15,20,30,10,0,0,1
39218,1.0,-29,-23,-83,-28,-15,33,0,0,1
39219,2.0,-25,58,-35,-77,-5,85,0,0,1
39220,1.0,-28,-35,-50,-85,-30,-32,0,1,0
39221,0.5,21,39,-24,9,26,23,0,0,1
39222,0.5,9,-20,-85,5,6,47,0,0,1
39223,1.0,30,98,75,47,15,35,0,0,1
39224,2.0,-3,-58,-35,-28,5,-15,0,0,0
39225,1.0,0,-28,-15,-55,0,-32,0,0,0
39226,0.5,-5,0,-45,30,15,-20,0,0,0
39227,1.0,39,55,30,15,10,41,0,0,1
39228,1.0,7,25,-2,5,-2,-18,0,0,0
39229,1.0,31,92,0,62,1,67,0,0,1
39230,2.0,28,10,41,-49,-15,-15,1,1,0
39231,1.0,5,-6,50,9,30,-24,0,0,0
39232,0.5,7,-18,-45,22,-25,64,0,0,1
39233,1.0,-6,-7,7,-38,-45,-48,0,0,0
39234,1.0,5,40,4,-55,0,-34,0,1,0
39235,2.0,-61,-8,-33,-22,-52,1,0,0,1
39236,1.0,55,-10,-50,30,-20,24,0,0,1
39237,1.0,30,70,75,10,25,5,1,0,1
39238,2.0,75,-27,-35,25,-25,-32,0,0,0
39239,0.5,50,70,35,100,40,20,0,0,1
39240,2.0,-55,-52,69,-60,24,-35,0,0,0
39241,1.0,10,18,105,15,15,-25,0,0,0
39242,0.5,29,-5,5,15,15,-15,0,0,0
39243,1.0,-48,-57,-28,77,18,33,0,0,1
39244,1.0,-40,-50,0,-15,-30,-35,0,0,0
39245,1.0,-40,2,-23,-18,-3,31,0,0,1
39246,1.0,12,25,40,85,40,73,0,0,1
39247,1.0,23,116,30,16,50,65,0,0,1
39248,1.0,2,-42,-35,73,15,67,0,0,1
39249,1.0,-10,-13,-55,14,-25,0,0,0,0
39250,1.0,-10,-25,-45,-20,5,35,0,0,1
39251,0.5,-60,-90,-20,-50,50,-25,0,1,0
39252,1.0,-35,-28,-42,-40,-45,-5,0,0,0
39253,1.0,21,-69,37,-34,47,-72,0,0,0
39254,1.0,62,-80,-15,20,-20,-50,0,0,0
39255,0.5,9,34,10,7,10,47,0,0,1
39256,1.0,2,8,-5,25,65,13,0,0,1
39257,1.0,15,85,20,35,35,65,0,0,1
39258,0.5,2,86,-8,70,-15,-20,0,0,0
39259,1.0,-12,-11,72,-47,8,14,0,0,1
39260,1.0,-5,15,-35,-7,-43,66,0,0,1
39261,0.5,-6,-6,-29,-16,-24,31,0,0,1
39262,1.0,-220,36,24,-40,-90,-35,0,0,0
39263,2.0,35,40,30,90,75,100,1,0,1
39264,1.0,-20,-25,5,-40,-10,10,0,0,1
39265,0.5,20,50,24,-45,15,51,0,0,1
39266,1.0,-15,-90,-55,15,5,10,0,1,1
39267,0.5,-46,-35,-61,-65,-61,-2,0,1,0
39268,1.0,-19,-11,-3,40,9,-27,0,0,0
39269,0.5,20,30,24,5,-1,-40,0,0,0
39270,1.0,17,5,27,45,27,-18,0,0,0
39271,1.0,20,-8,78,35,-15,-35,0,0,0
39272,0.5,-30,-95,-75,-5,-5,-20,0,1,0
39273,1.0,15,-10,5,-10,-5,-10,0,0,0
39274,1.0,4,-18,20,15,10,-39,0,0,0
39275,1.0,40,-10,20,35,30,-5,0,0,0
39276,2.0,5,10,-5,-10,-10,0,0,0,0
39277,2.0,5,25,10,-70,-35,-40,0,0,1
39278,1.0,-30,-30,-18,-60,-48,-19,0,0,0
39279,2.0,56,140,38,114,38,65,1,0,1
39280,1.0,25,35,65,70,60,20,0,0,1
39281,1.0,-34,-1,7,-21,7,22,0,0,1
39282,2.0,-36,-135,-25,-109,-35,-70,0,1,1
39283,0.5,-5,5,5,10,15,30,0,0,1
39284,1.0,6,58,5,-17,5,-24,0,0,0
39285,1.0,-40,-45,-50,-75,-55,-15,0,0,0
39286,1.0,-4,-52,12,60,19,50,0,0,1
39287,2.0,30,-15,55,15,135,-45,1,0,0
39288,1.0,66,66,25,46,23,59,1,0,1
39289,1.0,-45,-35,30,-19,47,-53,0,0,0
39290,2.0,15,15,10,25,20,5,1,0,1
39291,0.5,-44,-50,-32,-28,-45,-29,0,0,0
39292,1.0,0,17,63,52,63,-25,0,0,0
39293,0.5,-25,-5,7,40,-18,-19,0,0,0
39294,1.0,-12,-7,-18,-40,-25,-30,0,0,0
39295,1.0,3,32,-1,-24,8,11,0,0,1
39296,1.0,5,17,58,-65,-20,-75,0,0,0
39297,0.5,5,-25,-100,-70,0,20,0,0,1
39298,1.0,12,33,40,32,60,62,1,0,1
39299,1.0,10,-65,10,-1,30,15,0,0,1
39300,1.0,64,46,23,29,13,8,0,0,1
39301,0.5,-40,-22,-37,-24,-54,-10,0,0,0
39302,2.0,26,11,16,31,-19,55,0,0,1
39303,1.0,79,25,15,10,5,11,1,0,1
39304,2.0,-10,75,15,-35,-25,0,0,0,0
39305,1.0,-3,80,5,60,10,-1,0,0,0
39306,0.5,9,-22,35,65,5,28,0,0,1
39307,2.0,-36,-25,-70,0,-79,-20,0,1,0
39308,1.0,-45,-80,-50,-40,-65,-115,0,0,0
39309,1.0,5,-27,-20,15,0,27,0,0,1
39310,0.5,-34,-21,-13,-11,-21,35,0,0,1
39311,2.0,30,25,20,35,20,-10,0,0,0
39312,1.0,85,38,-10,-17,35,-60,0,0,1
39313,1.0,85,120,65,30,25,-40,0,0,1
39314,1.0,60,75,50,0,45,15,0,0,1
39315,0.5,35,60,85,75,15,30,1,0,1
39316,0.5,-30,-38,10,-47,-70,-20,0,0,0
39317,1.0,-21,-27,8,15,10,30,0,0,1
39318,1.0,-25,0,-8,38,10,15,0,0,1
39319,0.5,20,-19,34,14,46,30,0,0,1
39320,1.0,11,-65,-5,-18,10,-31,0,0,0
39321,0.5,-5,37,-5,25,-40,-12,0,0,0
39322,2.0,11,15,10,-20,20,120,0,0,1
39323,1.0,-28,-18,-33,-20,-48,-5,0,0,0
39324,1.0,20,0,-23,-22,-20,20,0,0,1
39325,1.0,25,45,40,67,60,30,1,0,1
39326,2.0,-21,-50,-25,-19,15,-30,0,1,0
39327,2.0,30,-20,0,40,20,25,0,0,1
39328,1.0,21,-33,-50,-70,-50,-33,0,0,0
39329,1.0,10,5,67,65,67,56,0,0,1
39330,1.0,13,-6,23,6,15,-25,0,0,0
39331,1.0,-23,-41,-50,-33,-37,-54,0,0,0
39332,0.0,18,27,-5,-96,-32,-12,0,0,0
39333,1.0,0,-65,0,15,-15,65,0,0,1
39334,2.0,48,85,52,100,46,43,0,0,1
39335,0.5,25,-25,15,-45,-5,-40,0,0,0
39336,1.0,-2,-47,-28,16,-4,39,0,0,1
39337,1.0,11,-47,19,21,-29,0,0,0,0
39338,1.0,-25,15,10,-75,20,20,0,0,1
39339,2.0,30,35,40,65,60,45,1,0,1
39340,0.5,10,13,10,43,0,65,0,0,1
39341,1.0,5,35,20,-30,-10,30,0,0,1
39342,1.0,5,-19,-25,26,-15,29,0,0,1
39343,0.5,-30,35,19,-100,30,-14,0,1,0
39344,1.0,9,-20,-35,65,-25,91,1,0,0
39345,1.0,-15,-42,-60,-60,-60,-35,0,1,0
39346,1.0,6,-54,-60,59,-30,59,1,0,1
39347,1.0,-27,15,-30,15,-25,21,0,0,1
39348,1.0,-40,-10,40,-50,0,-85,0,1,0
39349,1.0,-45,60,-50,-50,-25,55,0,0,1
39350,0.5,-10,-5,8,0,18,14,0,0,1
39351,1.0,20,-5,30,25,70,55,1,0,1
39352,1.0,-18,71,69,-7,-37,1,0,0,1
39353,0.5,-30,-37,-70,-113,-50,-30,0,1,0
39354,2.0,-15,0,0,-60,0,-47,0,0,1
39355,1.0,-42,-75,20,-5,-10,-100,0,0,0
39356,1.0,-25,-35,-25,0,-30,-4,0,0,0
39357,2.0,-46,-12,-58,-79,-58,-32,0,0,0
39358,1.0,20,22,-18,15,-10,31,0,0,1
39359,0.5,-2,45,-1,8,-51,5,0,0,1
39360,1.0,5,30,20,35,15,-5,0,0,0
39361,1.0,16,21,-7,43,8,57,0,0,1
39362,1.0,-55,7,17,-38,-46,-27,0,0,0
39363,1.0,-30,-33,-5,33,-5,10,0,0,1
39364,1.0,-34,-5,55,-85,-65,-55,0,0,0
39365,1.0,15,-25,-5,75,35,50,0,0,1
39366,2.0,51,23,32,30,50,5,0,0,1
39367,1.0,30,-50,-25,55,45,-15,0,0,0
39368,2.0,31,0,13,-3,22,-13,0,0,0
39369,1.0,-20,-30,-20,-45,-25,-25,0,1,0
39370,2.0,-14,-11,12,-18,7,-26,0,0,0
39371,1.0,30,-20,-42,-15,3,-6,0,0,0
39372,1.0,-2,5,0,75,70,15,0,0,1
39373,1.0,-10,-70,-45,30,-15,-55,0,0,0
39374,1.0,-30,-53,10,-7,-10,-65,0,0,0
39375,1.0,-65,-100,-35,-30,-70,0,0,0,0
39376,1.0,32,42,-70,-3,-20,30,0,0,1
39377,0.5,23,-3,-5,-4,6,-6,0,0,0
39378,2.0,-15,-18,-2,-8,30,10,0,0,1
39379,0.0,51,-70,-45,-38,-38,-45,0,0,0
39380,1.0,60,70,100,5,-15,0,0,0,0
39381,2.0,15,25,25,5,5,15,0,0,1
39382,2.0,-5,-17,50,50,0,11,0,0,1
39383,0.5,-15,-10,30,30,15,-20,0,0,0
39384,0.0,0,20,-1,15,-1,-30,0,0,0
39385,1.0,35,15,10,-25,60,0,0,0,0
39386,1.0,-85,-65,-60,-140,-70,-10,0,1,0
39387,1.0,-40,-75,-30,-115,-60,-80,0,1,0
39388,0.5,35,45,25,25,25,35,0,0,1
39389,1.0,0,20,-15,40,-30,70,0,0,1
39390,1.0,-10,-65,-4,-50,-14,-10,0,0,0
39391,1.0,28,10,15,53,16,54,0,0,1
39392,0.0,105,-110,-90,-45,35,-35,0,1,0
39393,1.0,-44,-95,-55,-50,-5,-51,0,1,0
39394,2.0,-63,-48,-2,29,59,6,0,0,1
39395,1.0,10,-35,-12,15,-12,-30,0,0,0
39396,1.0,-15,58,53,-68,-48,-65,0,0,1
39397,1.0,-5,-55,-57,32,35,26,0,0,1
39398,0.5,-7,-20,-21,-10,-21,3,0,0,1
39399,0.5,-12,-78,-2,-78,-2,-12,0,0,0
39400,2.0,-35,-55,60,-65,60,-90,0,1,0
39401,1.0,43,-40,23,22,30,-56,0,0,0
39402,0.5,-30,-85,-200,-30,-50,35,0,0,0
39403,1.0,36,28,49,28,59,-21,0,0,0
39404,0.5,-10,-23,-45,-25,-45,35,0,0,1
39405,1.0,-45,-110,-85,50,-25,25,0,0,0
39406,0.5,7,8,9,15,0,-20,0,0,0
39407,2.0,-36,-50,-109,-26,-14,-40,0,1,0
39408,1.0,5,15,25,-25,20,10,0,0,1
39409,1.0,-11,-79,-13,1,-3,-25,0,0,0
39410,1.0,40,59,65,35,45,-19,0,0,0
39411,1.0,23,41,0,1,-10,37,0,0,1
39412,1.0,-29,-25,-25,-37,-27,-20,0,0,0
39413,1.0,-20,-70,-25,-52,-25,-70,0,0,0
39414,1.0,21,26,30,13,10,3,0,0,1
39415,1.0,0,5,-10,-34,7,2,0,0,1
39416,1.0,10,25,-30,-35,-25,28,0,0,1
39417,0.5,-34,-35,-90,-20,-10,24,0,0,0
39418,1.0,14,23,-20,8,10,2,0,0,1
39419,1.0,0,20,150,10,50,25,1,0,1
39420,1.0,-12,102,-16,91,-7,101,1,0,1
39421,1.0,20,-35,-55,10,-5,0,0,0,0
39422,1.0,18,32,15,-5,5,10,0,0,1
39423,2.0,59,17,-19,15,-11,44,0,0,1
39424,1.0,35,-95,-65,-65,-15,-75,0,0,0
39425,1.0,-32,-35,-35,25,15,-20,0,1,0
39426,1.0,0,35,69,0,-1,-8,0,0,0
39427,0.5,-10,10,35,20,-45,5,0,0,1
39428,1.0,-30,-25,15,-55,-5,-55,0,0,0
39429,1.0,-5,25,-40,10,70,50,0,0,1
39430,1.0,-45,-78,-25,-12,-10,0,0,0,0
39431,1.0,-25,-30,10,-35,25,-105,0,0,0
39432,1.0,16,42,42,-30,-10,0,0,0,0
39433,0.5,-40,-38,68,7,53,-5,0,0,0
39434,1.0,-5,60,34,10,85,61,0,0,1
39435,1.0,-28,24,0,15,-14,14,0,0,1
39436,1.0,35,110,105,43,57,75,0,0,1
39437,1.0,17,55,70,-81,-9,-52,0,0,0
39438,0.5,10,40,45,14,28,9,0,0,1
39439,1.0,-10,16,-2,-39,-30,-64,0,0,0
39440,1.0,-3,-24,-18,-15,-20,-45,0,0,0
39441,1.0,10,-65,-57,35,10,35,0,0,1
39442,1.0,-30,-10,15,-120,-65,-100,0,1,0
39443,0.5,13,120,52,10,72,38,0,0,1
39444,0.5,5,65,60,-10,25,50,0,0,1
39445,1.0,16,18,-35,62,15,110,1,0,1
39446,2.0,-18,28,-17,-14,30,-44,0,0,0
39447,0.0,-18,5,-115,-65,-75,55,0,0,0
39448,1.0,0,-36,-4,-8,-22,3,0,0,1
39449,1.0,0,25,-35,50,-25,55,0,0,1
39450,2.0,58,67,63,23,40,33,0,0,1
39451,1.0,76,25,53,57,43,-36,0,0,0
39452,1.0,-25,-70,-19,-42,-37,-31,0,0,0
39453,1.0,-4,57,0,-47,-28,-18,0,0,0
39454,1.0,-15,-50,-10,15,0,-35,0,0,0
39455,0.5,13,-20,-43,20,-5,5,0,0,1
39456,1.0,15,-70,10,25,-30,-120,0,0,0
39457,0.5,0,55,-25,20,-40,25,0,0,1
39458,0.5,-46,-86,-45,-36,-35,-47,0,0,1
39459,1.0,-53,-75,-40,5,-30,-72,0,0,0
39460,1.0,-5,-10,-100,15,-65,-20,0,0,0
39461,2.0,5,40,-65,-55,-10,35,0,0,1
39462,1.0,-20,-45,15,0,25,-75,0,0,0
39463,0.5,46,-20,-5,-20,-1,-25,0,0,0
39464,1.0,-19,2,-5,-12,-10,10,0,0,1
39465,2.0,0,30,20,-60,-100,-70,0,0,1
39466,0.5,-15,-25,-50,-10,0,-10,0,0,0
39467,1.0,28,36,15,41,25,50,0,0,1
39468,0.5,-41,-19,-42,-76,-42,-44,0,0,0
39469,2.0,5,29,20,35,10,53,0,0,1
39470,0.5,31,15,-28,35,49,58,1,0,1
39471,1.0,-51,-2,-50,-94,-50,-48,0,0,0
39472,1.0,14,-12,16,23,21,44,0,0,1
39473,1.0,59,-16,-45,-3,-20,-18,0,0,0
39474,2.0,36,27,51,-28,-14,-36,0,0,1
39475,0.5,-44,-29,-31,-9,-91,20,0,0,0
39476,2.0,-20,-50,35,-40,50,-5,0,0,0
39477,1.0,26,97,40,10,20,47,0,0,1
39478,1.0,-59,-41,-28,-36,2,-28,0,0,0
39479,1.0,-6,47,52,-47,-37,1,0,0,1
39480,0.5,-5,5,-15,-20,15,-30,0,0,0
39481,0.5,-21,-3,12,-80,-49,-29,0,0,0
39482,1.0,39,-12,5,25,50,-17,0,0,0
39483,1.0,-25,-57,170,-25,180,-58,0,0,0
39484,2.0,-46,-69,8,31,11,-38,0,0,0
39485,0.0,-195,50,50,10,-50,30,0,0,0
39486,0.5,50,47,52,47,52,36,0,0,1
39487,1.0,30,20,10,40,-40,55,0,0,1
39488,0.5,-20,45,-70,-55,5,-50,0,0,0
39489,0.5,0,-30,-30,-30,-50,-55,0,0,1
39490,2.0,-16,-92,-6,-92,-6,1,0,0,0
39491,1.0,-5,27,60,23,10,5,0,0,1
39492,1.0,15,41,-22,1,-42,80,0,0,1
39493,1.0,36,32,50,64,45,73,0,0,1
39494,1.0,-27,-5,-38,-15,-35,-15,0,0,0
39495,1.0,-23,-3,-38,20,-45,40,0,0,1
39496,1.0,-16,-79,-47,-109,-117,-42,0,1,0
39497,0.5,70,35,0,-5,50,-10,0,0,0
39498,0.5,-10,-35,-25,5,45,-43,0,0,0
39499,1.0,-4,37,20,5,15,32,0,0,1
39500,0.5,42,-37,-87,-4,-40,-4,0,0,0
39501,1.0,10,-112,-2,41,-24,-78,0,0,0
39502,0.5,-18,-105,-50,-80,-55,-77,0,0,0
39503,1.0,137,50,55,-5,10,25,0,0,1
39504,0.5,31,5,-10,40,74,45,1,0,1
39505,1.0,26,15,16,33,-17,33,1,0,1
39506,1.0,-59,-63,-30,-105,-25,-53,0,0,0
39507,1.0,34,48,25,40,55,93,0,0,1
39508,0.5,-11,-7,20,-13,19,-2,0,0,0
39509,1.0,46,-1,-8,-1,-8,12,0,0,1
39510,1.0,30,20,15,30,70,50,0,0,1
39511,2.0,-15,20,25,-45,-5,0,0,0,0
39512,2.0,65,10,30,30,10,-26,0,0,0
39513,1.0,9,25,-6,-15,-16,-9,0,0,0
39514,1.0,5,40,-5,5,20,53,0,0,1
39515,1.0,-10,-75,-55,-20,-55,55,0,0,0
39516,0.5,-1,21,70,-4,2,-66,0,0,0
39517,1.0,10,75,-20,50,10,65,1,0,1
39518,1.0,6,22,-5,9,-25,28,0,0,1
39519,1.0,7,44,-6,-30,5,-17,0,0,0
39520,0.5,55,48,65,6,65,30,1,0,1
39521,1.0,-13,10,16,7,4,1,0,0,1
39522,0.5,63,0,-27,42,12,-44,0,0,0
39523,2.0,17,14,5,13,-20,-20,0,0,0
39524,1.0,29,-12,32,53,20,59,0,0,1
39525,1.0,10,5,15,-20,0,20,0,0,1
39526,1.0,-60,-55,-35,0,20,-10,0,1,0
39527,1.0,0,-3,-15,-5,-5,-51,0,0,0
39528,1.0,-5,-38,-7,-5,-5,-35,0,0,0
39529,2.0,-44,-39,-25,-102,-95,-52,0,1,0
39530,1.0,30,10,5,0,-20,-30,0,0,0
39531,1.0,11,22,15,5,-25,-48,0,0,0
39532,1.0,-1,5,-2,-36,49,-39,0,0,0
39533,1.0,51,56,0,56,3,-14,1,0,0
39534,0.5,45,-55,-110,20,35,55,0,0,1
39535,0.5,14,8,45,80,60,-7,0,0,0
39536,0.5,2,17,12,-3,-58,38,0,0,1
39537,1.0,67,85,70,-5,60,15,0,0,1
39538,0.5,-24,-32,21,-25,6,-17,0,0,0
39539,1.0,5,40,5,-30,5,35,0,0,1
